TicketSymbol,Name,Title,ShortDescription,Image/Media,Market,Brand,Description,Category,Condition,CountryOfManufacture,DataType,listingType,ProductsCategory,Shoe,Traits,URLKey,Year,Tags
PN-2PMFBB1L20,Football Blaster Box 10x Lot,2020 Panini Mosaic Football Blaster Box 10x Lot,2020-Panini-Mosaic-Football-Blaster-Box-10x-Lot,"{'imageUrl': 'https://stockx.imgix.net/images/2020-Panini-Mosaic-Football-Blaster-Box-10x-Lot.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932052', 'smallImageUrl': 'https://stockx.imgix.net/images/2020-Panini-Mosaic-Football-Blaster-Box-10x-Lot.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932052', 'thumbUrl': 'https://stockx.imgix.net/images/2020-Panini-Mosaic-Football-Blaster-Box-10x-Lot.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932052', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': '91215770-886e-4893-b95a-a6d0ff9c227e', 'lowestAsk': 608, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 4, 'hasAsks': 1, 'salesThisPeriod': 2, 'salesLastPeriod': 0, 'highestBid': 546, 'highestBidSize': '', 'numberOfBids': 12, 'hasBids': 1, 'annualHigh': 609, 'annualLow': 385, 'deadstockRangeLow': 580, 'deadstockRangeHigh': 638, 'volatility': 0.047901, 'deadstockSold': 149, 'pricePremium': 0, 'averageDeadstockPrice': 475, 'lastSale': 609, 'lastSaleSize': '', 'salesLast72Hours': 2, 'changeValue': 54, 'changePercentage': 0.097297, 'absChangePercentage': 0.097297, 'totalDollars': 70813, 'lastLowestAskTime': 1608604241, 'lastHighestBidTime': 1608637361, 'lastSaleDate': '2020-12-21T06:39:52+00:00', 'createdAt': '2020-09-25T18:59:45+00:00', 'updatedAt': 1608691595, 'deadstockSoldRank': 38, 'pricePremiumRank': 36, 'averageDeadstockPriceRank': 31, 'featured': 0}",Panini,,Trading Cards Sealed Boxes,New,US,product,standard,collectibles,Panini Football Blaster Box 10x Lot,"[{'name': 'Year', 'value': '2020', 'filterable': False, 'visible': True, 'highlight': False}]",2020-panini-mosaic-football-blaster-box-10x-lot,0,"['collectibles', 'panini', 'trading cards', 'sealed boxes']"
PN-2PPFWBB20,Football Blaster Box Lazer,2020 Panini Prizm Football Blaster Box Lazer,2020-Panini-Prizm-Football-Wal-Mart-Blaster-Box,"{'imageUrl': 'https://stockx.imgix.net/images/2020-Panini-Prizm-Football-Blaster-Box-Lazer.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607010153', 'smallImageUrl': 'https://stockx.imgix.net/images/2020-Panini-Prizm-Football-Blaster-Box-Lazer.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607010153', 'thumbUrl': 'https://stockx.imgix.net/images/2020-Panini-Prizm-Football-Blaster-Box-Lazer.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607010153', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': '9154fa1b-38a1-4934-aaff-900fb0a874c3', 'lowestAsk': 65, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 23, 'hasAsks': 1, 'salesThisPeriod': 2, 'salesLastPeriod': 0, 'highestBid': 60, 'highestBidSize': '', 'numberOfBids': 14, 'hasBids': 1, 'annualHigh': 98, 'annualLow': 55, 'deadstockRangeLow': 64, 'deadstockRangeHigh': 72, 'volatility': 0.058516, 'deadstockSold': 144, 'pricePremium': 0, 'averageDeadstockPrice': 72, 'lastSale': 68, 'lastSaleSize': '', 'salesLast72Hours': 2, 'changeValue': 1, 'changePercentage': 0.014925, 'absChangePercentage': 0.014925, 'totalDollars': 10377, 'lastLowestAskTime': 1608675317, 'lastHighestBidTime': 1608639895, 'lastSaleDate': '2020-12-22T01:58:32+00:00', 'createdAt': '2020-11-04T20:05:04+00:00', 'updatedAt': 1608675317, 'deadstockSoldRank': 3, 'pricePremiumRank': 18, 'averageDeadstockPriceRank': 100, 'featured': 0}",Panini,"The 2020 Panini Prizm Football Wal-Mart Blaster Box comes with 4 cards per pack and 6 packs per box. In each 2020 Prizm Football Wal-Mart Blaster Box you can find 1 Relic, 5 Lazer Prizms, 3 Rookies, and 1 Silver Prizm on average. 2020 Panini Prizm Football released in November 2020. Included on the checklist are the Panini Prizm Football rookie cards for Joe Burrow, Tua Tagovailoa, Chase Young, D’Andre Swift, Justin Herbert, Jordan Love, and many more!",Trading Cards Sealed Boxes,New,US,product,standard,collectibles,Panini Football Blaster Box Lazer,"[{'name': 'Year', 'value': '2020', 'filterable': False, 'visible': True, 'highlight': False}]",2020-panini-prizm-football-wal-mart-blaster-box,0,"['collectibles', 'panini', 'trading cards', 'sealed boxes']"
TP-PA2TR19,Rookie #475,Pete Alonso 2019 Topps Rookie #475,Pete-Alonso-2019-Topps-Rookie-475,"{'imageUrl': 'https://stockx.imgix.net/images/Pete-Alonso-2019-Topps-Rookie-475-Frame.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606318037', 'smallImageUrl': 'https://stockx.imgix.net/images/Pete-Alonso-2019-Topps-Rookie-475-Frame.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606318037', 'thumbUrl': 'https://stockx.imgix.net/images/Pete-Alonso-2019-Topps-Rookie-475-Frame.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606318037', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': '65f11ed2-4b36-457f-bfda-85515f01d73b', 'lowestAsk': 20, 'lowestAskSize': 'PSA 8', 'parentLowestAsk': 0, 'numberOfAsks': 40, 'hasAsks': 1, 'salesThisPeriod': 2, 'salesLastPeriod': 0, 'highestBid': 50, 'highestBidSize': 'BGS 10B', 'numberOfBids': 8, 'hasBids': 1, 'annualHigh': 80, 'annualLow': 15, 'deadstockRangeLow': 30, 'deadstockRangeHigh': 40, 'volatility': 0.143698, 'deadstockSold': 142, 'pricePremium': 0, 'averageDeadstockPrice': 49, 'lastSale': 35, 'lastSaleSize': 'PSA 10', 'salesLast72Hours': 2, 'changeValue': 18, 'changePercentage': 1.05882, 'absChangePercentage': 1.05882, 'totalDollars': 6916, 'lastLowestAskTime': 1607591967, 'lastHighestBidTime': 1606068413, 'lastSaleDate': '2020-12-21T20:45:57+00:00', 'createdAt': '2019-10-01T15:15:33+00:00', 'updatedAt': 1608637185, 'deadstockSoldRank': 31, 'pricePremiumRank': 5, 'averageDeadstockPriceRank': 37, 'featured': 0}",Topps,"The Pete Alonso 2019 Topps Rookie #475 features the 2019 NL Rookie of the Year who blasted 53 home runs during the campaign. The card is from the 2019 Topps Series 2 release, which has a checklist that also includes rising stars, Fernando Tatis Jr., Eloy Jimenez, and Vladimir Guerrero Jr.",Trading Cards Baseball,Graded,US,product,standard,collectibles,Topps Rookie #475,"[{'name': 'Year', 'value': '2019', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Set Number', 'value': '#475', 'filterable': False, 'visible': True, 'highlight': False}]",pete-alonso-2019-topps-rookie-475,0,"['collectibles', 'topps', 'trading cards', 'baseball', 'new york mets']"
TP-2TCUSBMB19,Baseball Mega Box,2019 Topps Chrome Update Series Baseball Mega Box,2019-Topps-Chrome-Update-Series-Baseball-Mega-Box,"{'imageUrl': 'https://stockx.imgix.net/images/2019-Topps-Chrome-Update-Series-Baseball-Mega-Box.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932975', 'smallImageUrl': 'https://stockx.imgix.net/images/2019-Topps-Chrome-Update-Series-Baseball-Mega-Box.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932975', 'thumbUrl': 'https://stockx.imgix.net/images/2019-Topps-Chrome-Update-Series-Baseball-Mega-Box.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932975', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': '163ed80b-bea7-4536-ac04-5fc56e249d81', 'lowestAsk': 53, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 8, 'hasAsks': 1, 'salesThisPeriod': 2, 'salesLastPeriod': 0, 'highestBid': 48, 'highestBidSize': '', 'numberOfBids': 7, 'hasBids': 1, 'annualHigh': 76, 'annualLow': 40, 'deadstockRangeLow': 48, 'deadstockRangeHigh': 54, 'volatility': 0.059095, 'deadstockSold': 96, 'pricePremium': 0, 'averageDeadstockPrice': 49, 'lastSale': 51, 'lastSaleSize': '', 'salesLast72Hours': 2, 'changeValue': -4, 'changePercentage': -0.072727, 'absChangePercentage': 0.072727, 'totalDollars': 4688, 'lastLowestAskTime': 1608687537, 'lastHighestBidTime': 1608157145, 'lastSaleDate': '2020-12-23T01:38:12+00:00', 'createdAt': '2020-04-29T19:11:48+00:00', 'updatedAt': 1608687537, 'deadstockSoldRank': 28, 'pricePremiumRank': 39, 'averageDeadstockPriceRank': 84, 'featured': 0}",Topps,"The 2019 Topps Chrome Update Series Baseball MEga Box originally retailed for $19.99 and includes 4 cards per pack, and 7 packs per box. In the box you can find rookie cards for Vladimir Guerrero Jr., and Keston Hiura. Rookie debut cards for Fernando Tatis Jr., Eloy Jimenez, and Pete Alonso are also included. The box offers the chance of finding autographs as well as rare 1 of 1 superfractors.",Trading Cards Sealed Boxes,New,US,product,standard,collectibles,Topps Baseball Mega Box,"[{'name': 'Year', 'value': '2019', 'filterable': False, 'visible': True, 'highlight': False}]",2019-topps-chrome-update-series-baseball-mega-box,0,"['collectibles', 'topps', 'trading cards', 'sealed boxes', '2019', 'baseball']"
PN-2PMMB4L20,Basketball Mega Box 4x Lot,2020 Panini Mosaic Basketball Mega Box 4x Lot,2020-Panini-Mosaic-Mega-Box-4x-Lot,"{'imageUrl': 'https://stockx.imgix.net/images/2020-Panini-Mosaic-Mega-Box-4x-Lot.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932085', 'smallImageUrl': 'https://stockx.imgix.net/images/2020-Panini-Mosaic-Mega-Box-4x-Lot.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932085', 'thumbUrl': 'https://stockx.imgix.net/images/2020-Panini-Mosaic-Mega-Box-4x-Lot.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932085', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': '6523a3be-0fe2-403b-9649-528860fe029f', 'lowestAsk': 890, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 18, 'hasAsks': 1, 'salesThisPeriod': 2, 'salesLastPeriod': 0, 'highestBid': 845, 'highestBidSize': '', 'numberOfBids': 20, 'hasBids': 1, 'annualHigh': 889, 'annualLow': 500, 'deadstockRangeLow': 846, 'deadstockRangeHigh': 932, 'volatility': 0.047913, 'deadstockSold': 88, 'pricePremium': 0, 'averageDeadstockPrice': 631, 'lastSale': 889, 'lastSaleSize': '', 'salesLast72Hours': 2, 'changeValue': 9, 'changePercentage': 0.010227, 'absChangePercentage': 0.010227, 'totalDollars': 55492, 'lastLowestAskTime': 1608664851, 'lastHighestBidTime': 1608701283, 'lastSaleDate': '2020-12-23T03:36:01+00:00', 'createdAt': '2020-10-30T16:49:25+00:00', 'updatedAt': 1608701283, 'deadstockSoldRank': 68, 'pricePremiumRank': 68, 'averageDeadstockPriceRank': 1, 'featured': 0}",Panini,,Trading Cards Sealed Boxes,New,US,product,standard,collectibles,Panini Basketball Mega Box 4x Lot,"[{'name': 'Year', 'value': '2020', 'filterable': False, 'visible': True, 'highlight': False}]",2020-panini-mosaic-mega-box-4x-lot,0,"['collectibles', 'panini', 'trading cards', 'sealed boxes']"
BM-2B1EBHB20,Baseball Hobby Box,2020 Bowman 1st Edition Baseball Hobby Box,2020-Bowman-1st-Edition-Baseball-Hobby-Box,"{'imageUrl': 'https://stockx.imgix.net/images/2020-Bowman-1st-Edition-Baseball-Hobby-Box.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932005', 'smallImageUrl': 'https://stockx.imgix.net/images/2020-Bowman-1st-Edition-Baseball-Hobby-Box.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932005', 'thumbUrl': 'https://stockx.imgix.net/images/2020-Bowman-1st-Edition-Baseball-Hobby-Box.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932005', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': 'c3576938-11aa-47f0-be27-ab4f87b7789a', 'lowestAsk': 475, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 10, 'hasAsks': 1, 'salesThisPeriod': 2, 'salesLastPeriod': 0, 'highestBid': 445, 'highestBidSize': '', 'numberOfBids': 6, 'hasBids': 1, 'annualHigh': 675, 'annualLow': 450, 'deadstockRangeLow': 424, 'deadstockRangeHigh': 476, 'volatility': 0.057829, 'deadstockSold': 88, 'pricePremium': 0, 'averageDeadstockPrice': 580, 'lastSale': 450, 'lastSaleSize': '', 'salesLast72Hours': 2, 'changeValue': -5, 'changePercentage': -0.010989, 'absChangePercentage': 0.010989, 'totalDollars': 51077, 'lastLowestAskTime': 1607698995, 'lastHighestBidTime': 1606919177, 'lastSaleDate': '2020-12-18T23:17:44+00:00', 'createdAt': '2020-05-06T15:20:38+00:00', 'updatedAt': 1608559489, 'deadstockSoldRank': 26, 'pricePremiumRank': 96, 'averageDeadstockPriceRank': 18, 'featured': 0}",Bowman,"The 2020 Bowman 1st Edition Baseball Hobby Box was once again an online exclusive sold on the Topps Website from April 22 to April 24, 2020. The checklist has 150 of baseballs top prospects on it including Jasson Dominguez, Bobby Witt Jr., and Luis Robert. Each box contains 24 packs with 10 cards in each pack. The box initially retailed for $360 before tax.",Trading Cards Sealed Boxes,New,US,product,standard,collectibles,Bowman Baseball Hobby Box,"[{'name': 'Year', 'value': '2020', 'filterable': False, 'visible': True, 'highlight': False}]",2020-bowman-1st-edition-baseball-hobby-box,0,"['collectibles', 'bowman', 'trading cards', 'sealed boxes', 'baseball', '2020']"
BM-2BCBMB20,Baseball Mega Box,2020 Bowman Chrome Baseball Mega Box,2020-Bowman-Chrome-Baseball-Mega-Box,"{'imageUrl': 'https://stockx.imgix.net/images/2020-Bowman-Chrome-Baseball-Mega-Box.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606933173', 'smallImageUrl': 'https://stockx.imgix.net/images/2020-Bowman-Chrome-Baseball-Mega-Box.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606933173', 'thumbUrl': 'https://stockx.imgix.net/images/2020-Bowman-Chrome-Baseball-Mega-Box.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606933173', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': 'f5f1b750-aae6-4b29-bc5c-68ad0a4a21b6', 'lowestAsk': 41, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 23, 'hasAsks': 1, 'salesThisPeriod': 2, 'salesLastPeriod': 0, 'highestBid': 36, 'highestBidSize': '', 'numberOfBids': 8, 'hasBids': 1, 'annualHigh': 53, 'annualLow': 21, 'deadstockRangeLow': 40, 'deadstockRangeHigh': 44, 'volatility': 0.057368, 'deadstockSold': 82, 'pricePremium': 0, 'averageDeadstockPrice': 40, 'lastSale': 42, 'lastSaleSize': '', 'salesLast72Hours': 2, 'changeValue': 3, 'changePercentage': 0.076923, 'absChangePercentage': 0.076923, 'totalDollars': 3294, 'lastLowestAskTime': 1608686125, 'lastHighestBidTime': 1608685463, 'lastSaleDate': '2020-12-21T01:47:25+00:00', 'createdAt': '2020-10-13T20:53:52+00:00', 'updatedAt': 1608686125, 'deadstockSoldRank': 68, 'pricePremiumRank': 33, 'averageDeadstockPriceRank': 83, 'featured': 0}",Bowman,,Trading Cards Sealed Boxes,New,US,product,standard,collectibles,Bowman Baseball Mega Box,"[{'name': 'Year', 'value': '2020', 'filterable': False, 'visible': True, 'highlight': False}]",2020-bowman-chrome-baseball-mega-box,0,"['collectibles', 'bowman', 'trading cards', 'sealed boxes', '2020', 'baseball']"
TP-2TBCSG20,Complete Set Green,2020 Topps Baseball Complete Set Green,2020-Topps-Baseball-Complete-Set-Green,"{'imageUrl': 'https://stockx.imgix.net/images/2020-Topps-Baseball-Complete-Set-Green.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932236', 'smallImageUrl': 'https://stockx.imgix.net/images/2020-Topps-Baseball-Complete-Set-Green.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932236', 'thumbUrl': 'https://stockx.imgix.net/images/2020-Topps-Baseball-Complete-Set-Green.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932236', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': '398722bc-d8b1-4c5e-af32-1df0a6a4e2c0', 'lowestAsk': 68, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 12, 'hasAsks': 1, 'salesThisPeriod': 2, 'salesLastPeriod': 0, 'highestBid': 59, 'highestBidSize': '', 'numberOfBids': 6, 'hasBids': 1, 'annualHigh': 70, 'annualLow': 50, 'deadstockRangeLow': 56, 'deadstockRangeHigh': 64, 'volatility': 0.059252, 'deadstockSold': 63, 'pricePremium': 0, 'averageDeadstockPrice': 62, 'lastSale': 60, 'lastSaleSize': '', 'salesLast72Hours': 2, 'changeValue': -8, 'changePercentage': -0.117647, 'absChangePercentage': 0.117647, 'totalDollars': 3917, 'lastLowestAskTime': 1608416471, 'lastHighestBidTime': 1608663700, 'lastSaleDate': '2020-12-20T13:30:29+00:00', 'createdAt': '2020-10-07T21:08:21+00:00', 'updatedAt': 1608668409, 'deadstockSoldRank': 11, 'pricePremiumRank': 0, 'averageDeadstockPriceRank': 96, 'featured': 0}",Topps,,Trading Cards Sealed Boxes,New,US,product,standard,collectibles,Topps Complete Set Green,"[{'name': 'Year', 'value': '2020', 'filterable': False, 'visible': True, 'highlight': False}]",2020-topps-baseball-complete-set-green,0,"['collectibles', 'topps', 'trading cards', 'sealed boxes', 'baseball', '2020']"
PN-2PPDPBMBI,Basketball Mega Box (Pink Ice Parallels) 2x Lot,2020 Panini Prizm Draft Picks Basketball Mega Box (Pink Ice Parallels) 2x Lot,2020-Panini-Prizm-Draft-Picks-Basketball-Mega-Box-Pink-Ice-Parallels-2x-Lot,"{'imageUrl': 'https://stockx.imgix.net/images/2020-Panini-Prizm-Draft-Picks-Basketball-Mega-Box-Pink-Ice-Parallels-2x-Lot.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605920644', 'smallImageUrl': 'https://stockx.imgix.net/images/2020-Panini-Prizm-Draft-Picks-Basketball-Mega-Box-Pink-Ice-Parallels-2x-Lot.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605920644', 'thumbUrl': 'https://stockx.imgix.net/images/2020-Panini-Prizm-Draft-Picks-Basketball-Mega-Box-Pink-Ice-Parallels-2x-Lot.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605920644', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': 'e0ba9160-0372-401b-8434-f7a202df7801', 'lowestAsk': 114, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 10, 'hasAsks': 1, 'salesThisPeriod': 2, 'salesLastPeriod': 0, 'highestBid': 102, 'highestBidSize': '', 'numberOfBids': 7, 'hasBids': 1, 'annualHigh': 151, 'annualLow': 100, 'deadstockRangeLow': 88, 'deadstockRangeHigh': 116, 'volatility': 0.134006, 'deadstockSold': 55, 'pricePremium': 0, 'averageDeadstockPrice': 114, 'lastSale': 102, 'lastSaleSize': '', 'salesLast72Hours': 2, 'changeValue': -22, 'changePercentage': -0.177419, 'absChangePercentage': 0.177419, 'totalDollars': 6250, 'lastLowestAskTime': 1608424871, 'lastHighestBidTime': 1608634643, 'lastSaleDate': '2020-12-22T05:00:13+00:00', 'createdAt': '2020-11-21T01:04:04+00:00', 'updatedAt': 1608679322, 'deadstockSoldRank': 69, 'pricePremiumRank': 46, 'averageDeadstockPriceRank': 3, 'featured': 0}",Panini,,Trading Cards Sealed Boxes,New,US,product,standard,collectibles,Panini Basketball Mega Box (Pink Ice Parallels) 2x Lot,"[{'name': 'Year', 'value': '2020', 'filterable': False, 'visible': True, 'highlight': False}]",2020-panini-prizm-draft-picks-basketball-mega-box-pink-ice-parallels-2x-lot,0,"['collectibles', 'panini', 'trading cards', 'sealed boxes', '2020', 'baksetball']"
PN-RB2PPR19,Rookie #250,RJ Barrett 2019 Panini Prizm Rookie #250,RJ-Barrett-2019-Panini-Prizm-Rookie-250,"{'imageUrl': 'https://stockx.imgix.net/products/collectibles/RJ-Barrett-2019-Panini-Prizm-Rookie-250.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1603481985', 'smallImageUrl': 'https://stockx.imgix.net/products/collectibles/RJ-Barrett-2019-Panini-Prizm-Rookie-250.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1603481985', 'thumbUrl': 'https://stockx.imgix.net/products/collectibles/RJ-Barrett-2019-Panini-Prizm-Rookie-250.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1603481985', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': 'd2accc4b-051b-43fc-9fce-d42c6036d2c2', 'lowestAsk': 67, 'lowestAskSize': 'PSA 9', 'parentLowestAsk': 0, 'numberOfAsks': 14, 'hasAsks': 1, 'salesThisPeriod': 2, 'salesLastPeriod': 0, 'highestBid': 175, 'highestBidSize': 'PSA 10', 'numberOfBids': 17, 'hasBids': 1, 'annualHigh': 250, 'annualLow': 37, 'deadstockRangeLow': 146, 'deadstockRangeHigh': 254, 'volatility': 0.270704, 'deadstockSold': 54, 'pricePremium': 0, 'averageDeadstockPrice': 140, 'lastSale': 200, 'lastSaleSize': 'PSA 10', 'salesLast72Hours': 2, 'changeValue': 20, 'changePercentage': 0.111111, 'absChangePercentage': 0.111111, 'totalDollars': 7564, 'lastLowestAskTime': 1608743033, 'lastHighestBidTime': 1608693107, 'lastSaleDate': '2020-12-22T21:04:42+00:00', 'createdAt': '2019-12-16T20:27:20+00:00', 'updatedAt': 1608743033, 'deadstockSoldRank': 66, 'pricePremiumRank': 36, 'averageDeadstockPriceRank': 41, 'featured': 0}",Panini,"The RJ Barrett 2019 Prizm Rookie is the most popular base rookie card to own of the young Canadian star. Drafted by the New York Knicks behind Duke teammate Zion Williamson and high flyer Ja Morant, RJ enters the league with high expectations. Spike Lee and Knicks fans around the world hope that RJ will lead the franchise back to is glory days.",Trading Cards Basketball,Graded,US,product,standard,collectibles,Panini Rookie #250,"[{'name': 'Year', 'value': '2019', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Set Number', 'value': '#250', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Team', 'value': 'New York Knicks', 'filterable': True, 'visible': True, 'highlight': False}]",rj-barrett-2019-panini-prizm-rookie-250,0,"['collectibles', 'panini', 'trading cards', 'basketball', 'new york knicks', 'team|new york knicks']"
