Name,Status,Seller_Level,Location,Price,Stars,Ratings,URL,Thumbnails Image,UPC,Images
PCGS MS62 1906 $2.5 Liberty Gold Coin.! Choice BU.! OGH.!,,,From United States,$595.00,Wat,0,https://www.ebay.com/itm/PCGS-MS62-1906-2-5-Liberty-Gold-Coin-Choice-BU-OGH/114525673755?hash=item1aaa43191b:g:4Q4AAOSw8xVftKG4,https://i.ebayimg.com/thumbs/images/g/4Q4AAOSw8xVftKG4/s-l225.jpg,,"https://i.ebayimg.com/images/g/4Q4AAOSw8xVftKG4/s-l64.jpg,https://i.ebayimg.com/images/g/poAAAOSwpxNftKG8/s-l64.jpg,https://i.ebayimg.com/images/g/4Q4AAOSw8xVftKG4/s-l64.jpg,https://i.ebayimg.com/images/g/poAAAOSwpxNftKG8/s-l64.jpg"
1889 $2 1/2 PCGS MS63 - 2.50 Liberty Gold Coin,,,From United States,"$1,140.00",Wat,0,https://www.ebay.com/itm/1889-2-1-2-PCGS-MS63-2-50-Liberty-Gold-Coin/393068277636?hash=item5b84b1ef84:g:EBkAAOSwrjtfQbri,https://i.ebayimg.com/thumbs/images/g/EBkAAOSwrjtfQbri/s-l225.jpg,,"https://i.ebayimg.com/images/g/EBkAAOSwrjtfQbri/s-l64.jpg,https://i.ebayimg.com/images/g/-0IAAOSwx~dfQbrh/s-l64.jpg,https://i.ebayimg.com/images/g/HuMAAOSwhNNfQbiX/s-l64.jpg,https://i.ebayimg.com/images/g/5wYAAOSwbkVfQbiW/s-l64.jpg,https://i.ebayimg.com/images/g/EBkAAOSwrjtfQbri/s-l64.jpg,https://i.ebayimg.com/images/g/-0IAAOSwx~dfQbrh/s-l64.jpg,https://i.ebayimg.com/images/g/HuMAAOSwhNNfQbiX/s-l64.jpg,https://i.ebayimg.com/images/g/5wYAAOSwbkVfQbiW/s-l64.jpg"
1879 ICG MS61 Quarter Eagle $2.50 Flag Tag  *Credit Cards Only,,,From United States,$510.00,Wat,0,https://www.ebay.com/itm/1879-ICG-MS61-Quarter-Eagle-2-50-Flag-Tag-Credit-Cards-Only/373107280855?hash=item56deed4bd7:g:OIcAAOSwUtFfBKip,https://i.ebayimg.com/thumbs/images/g/OIcAAOSwUtFfBKip/s-l225.jpg,,"https://i.ebayimg.com/images/g/OIcAAOSwUtFfBKip/s-l64.jpg,https://i.ebayimg.com/images/g/uYkAAOSws41fBKir/s-l64.jpg,https://i.ebayimg.com/images/g/0cwAAOSw5kBfBKit/s-l64.jpg,https://i.ebayimg.com/images/g/6u4AAOSw2NVfBKiv/s-l64.jpg,https://i.ebayimg.com/images/g/OIcAAOSwUtFfBKip/s-l64.jpg,https://i.ebayimg.com/images/g/uYkAAOSws41fBKir/s-l64.jpg,https://i.ebayimg.com/images/g/0cwAAOSw5kBfBKit/s-l64.jpg,https://i.ebayimg.com/images/g/6u4AAOSw2NVfBKiv/s-l64.jpg"
1861-S $2 1/2 PCGS VF Details (Cleaned) Affordable S-Mint - Affordable S-Mint,,,From United States,$670.00,Wat,0,https://www.ebay.com/itm/1861-S-2-1-2-PCGS-VF-Details-Cleaned-Affordable-S-Mint-Affordable-S-Mint/203219307821?hash=item2f50d08d2d:g:nFEAAOSwFkxfXrnD,https://i.ebayimg.com/thumbs/images/g/nFEAAOSwFkxfXrnD/s-l225.jpg,,"https://i.ebayimg.com/images/g/nFEAAOSwFkxfXrnD/s-l64.jpg,https://i.ebayimg.com/images/g/TqgAAOSwFn9fXrnC/s-l64.jpg,https://i.ebayimg.com/images/g/SUgAAOSwALVfXZcN/s-l64.jpg,https://i.ebayimg.com/images/g/GtsAAOSwlsNfXZcM/s-l64.jpg,https://i.ebayimg.com/images/g/nFEAAOSwFkxfXrnD/s-l64.jpg,https://i.ebayimg.com/images/g/TqgAAOSwFn9fXrnC/s-l64.jpg,https://i.ebayimg.com/images/g/SUgAAOSwALVfXZcN/s-l64.jpg,https://i.ebayimg.com/images/g/GtsAAOSwlsNfXZcM/s-l64.jpg"
1856-S $2 1/2 PCGS AU55 - Scarce S-Mint - 2.50 Liberty Gold Coin - Scarce S-Mint,,,From United States,"$1,500.00",Wat,0,https://www.ebay.com/itm/1856-S-2-1-2-PCGS-AU55-Scarce-S-Mint-2-50-Liberty-Gold-Coin-Scarce-S-Mint/353322046073?hash=item5243a29279:g:aiAAAOSw00VfsJdt,https://i.ebayimg.com/thumbs/images/g/aiAAAOSw00VfsJdt/s-l225.jpg,,"https://i.ebayimg.com/images/g/aiAAAOSw00VfsJdt/s-l64.jpg,https://i.ebayimg.com/images/g/FNAAAOSwGJJfsJds/s-l64.jpg,https://i.ebayimg.com/images/g/OhgAAOSwKIBfsJLd/s-l64.jpg,https://i.ebayimg.com/images/g/FEAAAOSwf9RfsJLc/s-l64.jpg,https://i.ebayimg.com/images/g/aiAAAOSw00VfsJdt/s-l64.jpg,https://i.ebayimg.com/images/g/FNAAAOSwGJJfsJds/s-l64.jpg,https://i.ebayimg.com/images/g/OhgAAOSwKIBfsJLd/s-l64.jpg,https://i.ebayimg.com/images/g/FEAAAOSwf9RfsJLc/s-l64.jpg"
"1914-D USA $2 1.2 DOLLARS GOLD COIN, 1/4 EAGLE, INDIAN  XF++",,,From Canada,$399.00,Wat,0,https://www.ebay.com/itm/1914-D-USA-2-1-2-DOLLARS-GOLD-COIN-1-4-EAGLE-INDIAN-XF/202633578312?hash=item2f2de70748:g:248AAOSwSzFZYrJ0,https://i.ebayimg.com/thumbs/images/g/248AAOSwSzFZYrJ0/s-l225.jpg,,"https://i.ebayimg.com/images/g/248AAOSwSzFZYrJ0/s-l64.jpg,https://i.ebayimg.com/images/g/iZIAAOSw0TxZYrKG/s-l64.jpg,https://i.ebayimg.com/images/g/t74AAOSwEK9UEoj6/s-l64.jpg,https://i.ebayimg.com/images/g/hSoAAOSw7NNUEokM/s-l64.jpg,https://i.ebayimg.com/images/g/3VgAAOSwSzFZYrKa/s-l64.jpg,https://i.ebayimg.com/images/g/248AAOSwSzFZYrJ0/s-l64.jpg,https://i.ebayimg.com/images/g/iZIAAOSw0TxZYrKG/s-l64.jpg,https://i.ebayimg.com/images/g/t74AAOSwEK9UEoj6/s-l64.jpg,https://i.ebayimg.com/images/g/hSoAAOSw7NNUEokM/s-l64.jpg,https://i.ebayimg.com/images/g/3VgAAOSwSzFZYrKa/s-l64.jpg"
1905 GOLD US $2 1/2 LIBERTY HEAD QUARTER EAGLE COIN NGC MINT STATE 63,,,From United States,$575.00,Wat,0,https://www.ebay.com/itm/1905-GOLD-US-2-1-2-LIBERTY-HEAD-QUARTER-EAGLE-COIN-NGC-MINT-STATE-63/333756545071?hash=item4db570b82f:g:QdwAAOSwSyBfigwF,https://i.ebayimg.com/thumbs/images/g/QdwAAOSwSyBfigwF/s-l225.jpg,,"https://i.ebayimg.com/images/g/QdwAAOSwSyBfigwF/s-l64.jpg,https://i.ebayimg.com/images/g/q0QAAOSwmNtfigwJ/s-l64.jpg,https://i.ebayimg.com/images/g/IdgAAOSwFn9figwH/s-l64.jpg,https://i.ebayimg.com/images/g/QdwAAOSwSyBfigwF/s-l64.jpg,https://i.ebayimg.com/images/g/q0QAAOSwmNtfigwJ/s-l64.jpg,https://i.ebayimg.com/images/g/IdgAAOSwFn9figwH/s-l64.jpg"
1878 P GOLD US $2.5 DOLLAR LIBERTY HEAD QUARTER EAGLE COIN AU ,,,From United States,$495.00,Wat,0,https://www.ebay.com/itm/1878-P-GOLD-US-2-5-DOLLAR-LIBERTY-HEAD-QUARTER-EAGLE-COIN-AU/224248408860?hash=item34363f2b1c:g:x2cAAOSw9TRfvYPy,https://i.ebayimg.com/thumbs/images/g/x2cAAOSw9TRfvYPy/s-l225.jpg,,"https://i.ebayimg.com/images/g/x2cAAOSw9TRfvYPy/s-l64.jpg,https://i.ebayimg.com/images/g/fqcAAOSwZq9fvYP0/s-l64.jpg,https://i.ebayimg.com/images/g/x2cAAOSw9TRfvYPy/s-l64.jpg,https://i.ebayimg.com/images/g/fqcAAOSwZq9fvYP0/s-l64.jpg"
1860 $2 1/2 Quarter Eagle Gold NEW REVERSE,,,From United States,"$2,374.05",Pre,0,https://www.ebay.com/itm/1860-2-1-2-Quarter-Eagle-Gold-NEW-REVERSE/202971965996?hash=item2f42126a2c:g:y4kAAOSwRLxekim6,https://i.ebayimg.com/thumbs/images/g/y4kAAOSwRLxekim6/s-l225.jpg,,"https://i.ebayimg.com/images/g/y4kAAOSwRLxekim6/s-l64.jpg,https://i.ebayimg.com/images/g/dBcAAOSwQFNekinR/s-l64.jpg,https://i.ebayimg.com/images/g/y4kAAOSwRLxekim6/s-l64.jpg,https://i.ebayimg.com/images/g/dBcAAOSwQFNekinR/s-l64.jpg"
1910 $2.50 INDIAN HEAD GOLD - PCGS MS-62 PREMIUM QUALITY!,,Top Rated Plus,From United States,$600.00,Wat,0,https://www.ebay.com/itm/1910-2-50-INDIAN-HEAD-GOLD-PCGS-MS-62-PREMIUM-QUALITY/353319412431?hash=item52437a62cf:g:SOAAAOSw9-Jf19cC,https://i.ebayimg.com/thumbs/images/g/SOAAAOSw9-Jf19cC/s-l225.jpg,,"https://i.ebayimg.com/images/g/SOAAAOSw9-Jf19cC/s-l64.jpg,https://i.ebayimg.com/images/g/uHMAAOSwS15f19cE/s-l64.jpg,https://i.ebayimg.com/images/g/82wAAOSwFj5f19cF/s-l64.jpg,https://i.ebayimg.com/images/g/SOAAAOSw9-Jf19cC/s-l64.jpg,https://i.ebayimg.com/images/g/uHMAAOSwS15f19cE/s-l64.jpg,https://i.ebayimg.com/images/g/82wAAOSwFj5f19cF/s-l64.jpg"
Classic USA  $2.5 1834 Rare NGC  AU Details  Gold,,,From Hong Kong,$699.00,Wat,0,https://www.ebay.com/itm/Classic-USA-2-5-1834-Rare-NGC-AU-Details-Gold/383334615409?hash=item5940860971:g:H3AAAOSw37VejEI0,https://i.ebayimg.com/thumbs/images/g/H3AAAOSw37VejEI0/s-l225.jpg,,"https://i.ebayimg.com/images/g/H3AAAOSw37VejEI0/s-l64.jpg,https://i.ebayimg.com/images/g/jVEAAOSw4mNejEI1/s-l64.jpg,https://i.ebayimg.com/images/g/aU4AAOSwutZejEI1/s-l64.jpg,https://i.ebayimg.com/images/g/k8wAAOSwpeFejEI2/s-l64.jpg,https://i.ebayimg.com/images/g/MhEAAOSwal9ejEI2/s-l64.jpg,https://i.ebayimg.com/images/g/IXUAAOSwZ91ejEI2/s-l64.jpg,https://i.ebayimg.com/images/g/H3AAAOSw37VejEI0/s-l64.jpg,https://i.ebayimg.com/images/g/jVEAAOSw4mNejEI1/s-l64.jpg,https://i.ebayimg.com/images/g/aU4AAOSwutZejEI1/s-l64.jpg,https://i.ebayimg.com/images/g/k8wAAOSwpeFejEI2/s-l64.jpg,https://i.ebayimg.com/images/g/MhEAAOSwal9ejEI2/s-l64.jpg,https://i.ebayimg.com/images/g/IXUAAOSwZ91ejEI2/s-l64.jpg"
1878 GOLD LIBERTY HEAD $2.5 DOLLAR QUARTER EAGLE COIN ABOUT UNCIRCULATED,,,From United States,$505.00,Wat,0,https://www.ebay.com/itm/1878-GOLD-LIBERTY-HEAD-2-5-DOLLAR-QUARTER-EAGLE-COIN-ABOUT-UNCIRCULATED/224096454324?hash=item342d3086b4:g:N-wAAOSwgwpfH0jF,https://i.ebayimg.com/thumbs/images/g/N-wAAOSwgwpfH0jF/s-l225.jpg,,"https://i.ebayimg.com/images/g/N-wAAOSwgwpfH0jF/s-l64.jpg,https://i.ebayimg.com/images/g/5lwAAOSwHNVfH0jI/s-l64.jpg,https://i.ebayimg.com/images/g/N-wAAOSwgwpfH0jF/s-l64.jpg,https://i.ebayimg.com/images/g/5lwAAOSwHNVfH0jI/s-l64.jpg"
1907 G$2.50 Liberty Head Gold Quarter Eagle - Strong Luster - NGC MS 64 ,,,From United States,$575.00,Wat,0,https://www.ebay.com/itm/1907-G-2-50-Liberty-Head-Gold-Quarter-Eagle-Strong-Luster-NGC-MS-64/264985233919?hash=item3db259c9ff:g:z60AAOSwRkVf4QjU,https://i.ebayimg.com/thumbs/images/g/z60AAOSwRkVf4QjU/s-l225.jpg,,"https://i.ebayimg.com/images/g/z60AAOSwRkVf4QjU/s-l64.jpg,https://i.ebayimg.com/images/g/LbEAAOSwvKZf4Qjg/s-l64.jpg,https://i.ebayimg.com/images/g/z60AAOSwRkVf4QjU/s-l64.jpg,https://i.ebayimg.com/images/g/LbEAAOSwvKZf4Qjg/s-l64.jpg"
1853 GOLD $2.5 LIBERTY SALVAGE SS CENTRAL AMERICA  PCGS MS 62,,,From United States,"$3,600.00",Wat,0,https://www.ebay.com/itm/1853-GOLD-2-5-LIBERTY-SALVAGE-SS-CENTRAL-AMERICA-PCGS-MS-62/224191928595?hash=item3432e15913:g:9ccAAOSwf~tfhNId,https://i.ebayimg.com/thumbs/images/g/9ccAAOSwf~tfhNId/s-l225.jpg,,"https://i.ebayimg.com/images/g/9ccAAOSwf~tfhNId/s-l64.jpg,https://i.ebayimg.com/images/g/SwsAAOSwmx1fhNIg/s-l64.jpg,https://i.ebayimg.com/images/g/P4gAAOSwaHlfhNIj/s-l64.jpg,https://i.ebayimg.com/images/g/bL4AAOSwhU1fhNIm/s-l64.jpg,https://i.ebayimg.com/images/g/HbcAAOSwTd9fhNIp/s-l64.jpg,https://i.ebayimg.com/images/g/eEsAAOSwqphfhNIr/s-l64.jpg,https://i.ebayimg.com/images/g/9ccAAOSwf~tfhNId/s-l64.jpg,https://i.ebayimg.com/images/g/SwsAAOSwmx1fhNIg/s-l64.jpg,https://i.ebayimg.com/images/g/P4gAAOSwaHlfhNIj/s-l64.jpg,https://i.ebayimg.com/images/g/bL4AAOSwhU1fhNIm/s-l64.jpg,https://i.ebayimg.com/images/g/HbcAAOSwTd9fhNIp/s-l64.jpg,https://i.ebayimg.com/images/g/eEsAAOSwqphfhNIr/s-l64.jpg"
1835 $2.50 Gold Liberty Graded by PCGS as AU-58! Gorgeous Early Gold Coin!,,Top Rated Plus,From United States,"$2,519.99",Wat,0,https://www.ebay.com/itm/1835-2-50-Gold-Liberty-Graded-by-PCGS-as-AU-58-Gorgeous-Early-Gold-Coin/264853610919?hash=item3daa8161a7:g:1b0AAOSwtjtfUYbF,https://i.ebayimg.com/thumbs/images/g/1b0AAOSwtjtfUYbF/s-l225.jpg,,"https://i.ebayimg.com/images/g/1b0AAOSwtjtfUYbF/s-l64.jpg,https://i.ebayimg.com/images/g/4dsAAOSwJYhfUYbH/s-l64.jpg,https://i.ebayimg.com/images/g/oqUAAOSwVClfUYbK/s-l64.jpg,https://i.ebayimg.com/images/g/eokAAOSwAmtfUYbM/s-l64.jpg,https://i.ebayimg.com/images/g/1b0AAOSwtjtfUYbF/s-l64.jpg,https://i.ebayimg.com/images/g/4dsAAOSwJYhfUYbH/s-l64.jpg,https://i.ebayimg.com/images/g/oqUAAOSwVClfUYbK/s-l64.jpg,https://i.ebayimg.com/images/g/eokAAOSwAmtfUYbM/s-l64.jpg"
1855 Liberty Gold Quarter Eagle $2.50 Coin ANACS AU-58 Details (B),,,From United States,$714.94,Wat,0,https://www.ebay.com/itm/1855-Liberty-Gold-Quarter-Eagle-2-50-Coin-ANACS-AU-58-Details-B/183898589530?hash=item2ad135c95a:g:Aq8AAOSwjPJdOfcZ,https://i.ebayimg.com/thumbs/images/g/Aq8AAOSwjPJdOfcZ/s-l225.jpg,,"https://i.ebayimg.com/images/g/Aq8AAOSwjPJdOfcZ/s-l64.jpg,https://i.ebayimg.com/images/g/RWsAAOSwy-ddOfcm/s-l64.jpg,https://i.ebayimg.com/images/g/Aq8AAOSwjPJdOfcZ/s-l64.jpg,https://i.ebayimg.com/images/g/RWsAAOSwy-ddOfcm/s-l64.jpg"
1909 Saint Gaudens PCGS MS62 $20 *Credit Cards Only,,,From United States,"$2,835.00",Wat,0,https://www.ebay.com/itm/1909-Saint-Gaudens-PCGS-MS62-20-Credit-Cards-Only/154266330996?hash=item23eafd6774:g:54IAAOSw6N1f6hEV,https://i.ebayimg.com/thumbs/images/g/54IAAOSw6N1f6hEV/s-l225.jpg,,"https://i.ebayimg.com/images/g/54IAAOSw6N1f6hEV/s-l64.jpg,https://i.ebayimg.com/images/g/xYQAAOSwmtFf6hET/s-l64.jpg,https://i.ebayimg.com/images/g/i78AAOSwY1Ff6hER/s-l64.jpg,https://i.ebayimg.com/images/g/vrIAAOSwW-Bf6hEP/s-l64.jpg,https://i.ebayimg.com/images/g/54IAAOSw6N1f6hEV/s-l64.jpg,https://i.ebayimg.com/images/g/xYQAAOSwmtFf6hET/s-l64.jpg,https://i.ebayimg.com/images/g/i78AAOSwY1Ff6hER/s-l64.jpg,https://i.ebayimg.com/images/g/vrIAAOSwW-Bf6hEP/s-l64.jpg"
1834 Classic Head $2 1/2 PCGS AU55 (OGH) - 2.50 Early Gold Coin,,,From United States,"$1,630.00",Wat,0,https://www.ebay.com/itm/1834-Classic-Head-2-1-2-PCGS-AU55-OGH-2-50-Early-Gold-Coin/393040665962?hash=item5b830c9d6a:g:wc0AAOSw59Jfx~vP,https://i.ebayimg.com/thumbs/images/g/wc0AAOSw59Jfx~vP/s-l225.jpg,,"https://i.ebayimg.com/images/g/wc0AAOSw59Jfx~vP/s-l64.jpg,https://i.ebayimg.com/images/g/3NEAAOSwZ-9fx~vO/s-l64.jpg,https://i.ebayimg.com/images/g/ugoAAOSwCrpfx~vR/s-l64.jpg,https://i.ebayimg.com/images/g/QJoAAOSwglZfx~vQ/s-l64.jpg,https://i.ebayimg.com/images/g/wc0AAOSw59Jfx~vP/s-l64.jpg,https://i.ebayimg.com/images/g/3NEAAOSwZ-9fx~vO/s-l64.jpg,https://i.ebayimg.com/images/g/ugoAAOSwCrpfx~vR/s-l64.jpg,https://i.ebayimg.com/images/g/QJoAAOSwglZfx~vQ/s-l64.jpg"
1844-D U.S. Liberty Head $2.50 Quarter Eagle Gold Coin - NCS NGC AU Details,,,From United States,"$2,249.00",Wat,0,https://www.ebay.com/itm/1844-D-U-S-Liberty-Head-2-50-Quarter-Eagle-Gold-Coin-NCS-NGC-AU-Details/402021861159?hash=item5d9a5ec727:g:hVcAAOSwtgNeDgli,https://i.ebayimg.com/thumbs/images/g/hVcAAOSwtgNeDgli/s-l225.jpg,,"https://i.ebayimg.com/images/g/hVcAAOSwtgNeDgli/s-l64.jpg,https://i.ebayimg.com/images/g/F8sAAOSwfV9eDgld/s-l64.jpg,https://i.ebayimg.com/images/g/4mUAAOSw5PleDglb/s-l64.jpg,https://i.ebayimg.com/images/g/t-QAAOSw4OFeDglW/s-l64.jpg,https://i.ebayimg.com/images/g/hVcAAOSwtgNeDgli/s-l64.jpg,https://i.ebayimg.com/images/g/F8sAAOSwfV9eDgld/s-l64.jpg,https://i.ebayimg.com/images/g/4mUAAOSw5PleDglb/s-l64.jpg,https://i.ebayimg.com/images/g/t-QAAOSw4OFeDglW/s-l64.jpg"
PCGS MS63 1902 $2.5 Liberty Gold Coin.! Choice BU.!,,,From United States,$595.00,Wat,0,https://www.ebay.com/itm/PCGS-MS63-1902-2-5-Liberty-Gold-Coin-Choice-BU/114525685986?hash=item1aaa4348e2:g:WNAAAOSwh-RftKP4,https://i.ebayimg.com/thumbs/images/g/WNAAAOSwh-RftKP4/s-l225.jpg,,"https://i.ebayimg.com/images/g/WNAAAOSwh-RftKP4/s-l64.jpg,https://i.ebayimg.com/images/g/r6kAAOSwd7RftKP8/s-l64.jpg,https://i.ebayimg.com/images/g/WNAAAOSwh-RftKP4/s-l64.jpg,https://i.ebayimg.com/images/g/r6kAAOSwd7RftKP8/s-l64.jpg"
1869 $2 1/2 PCGS MS61 - 2.50 Liberty Gold Coin - Rare Date,,,From United States,"$4,660.00",Wat,0,https://www.ebay.com/itm/1869-2-1-2-PCGS-MS61-2-50-Liberty-Gold-Coin-Rare-Date/393064291180?hash=item5b84751b6c:g:E98AAOSwFRpf3r5Z,https://i.ebayimg.com/thumbs/images/g/E98AAOSwFRpf3r5Z/s-l225.jpg,,"https://i.ebayimg.com/images/g/E98AAOSwFRpf3r5Z/s-l64.jpg,https://i.ebayimg.com/images/g/WWQAAOSw8pFf3r5Y/s-l64.jpg,https://i.ebayimg.com/images/g/1jwAAOSwdstf3rv8/s-l64.jpg,https://i.ebayimg.com/images/g/VjUAAOSwh-Rf3rv7/s-l64.jpg,https://i.ebayimg.com/images/g/E98AAOSwFRpf3r5Z/s-l64.jpg,https://i.ebayimg.com/images/g/WWQAAOSw8pFf3r5Y/s-l64.jpg,https://i.ebayimg.com/images/g/1jwAAOSwdstf3rv8/s-l64.jpg,https://i.ebayimg.com/images/g/VjUAAOSwh-Rf3rv7/s-l64.jpg"
1857 S GOLD LIBERTY HEAD $2.5 QUARTER EAGLE COIN NGC ABOUT UNC 55 SCARCE DATE,,,From United States,"$1,499.00",Wat,0,https://www.ebay.com/itm/1857-S-GOLD-LIBERTY-HEAD-2-5-QUARTER-EAGLE-COIN-NGC-ABOUT-UNC-55-SCARCE-DATE/333738178549?hash=item4db45877f5:g:3rYAAOSwZ2Bfc5Px,https://i.ebayimg.com/thumbs/images/g/3rYAAOSwZ2Bfc5Px/s-l225.jpg,,"https://i.ebayimg.com/images/g/3rYAAOSwZ2Bfc5Px/s-l64.jpg,https://i.ebayimg.com/images/g/y1MAAOSwmCpfc6St/s-l64.jpg,https://i.ebayimg.com/images/g/3rYAAOSwZ2Bfc5Px/s-l64.jpg,https://i.ebayimg.com/images/g/y1MAAOSwmCpfc6St/s-l64.jpg"
1893 Quarter Eagle NGC MS63 $2.50  *Credit Cards Only,,,From United States,$765.00,Wat,0,https://www.ebay.com/itm/1893-Quarter-Eagle-NGC-MS63-2-50-Credit-Cards-Only/373345851265?hash=item56ed259781:g:UMYAAOSwe61fs~wA,https://i.ebayimg.com/thumbs/images/g/UMYAAOSwe61fs~wA/s-l225.jpg,,"https://i.ebayimg.com/images/g/UMYAAOSwe61fs~wA/s-l64.jpg,https://i.ebayimg.com/images/g/QmkAAOSwuwVfs~wC/s-l64.jpg,https://i.ebayimg.com/images/g/4VEAAOSwPitfs~wD/s-l64.jpg,https://i.ebayimg.com/images/g/CBsAAOSwpqJfs~wF/s-l64.jpg,https://i.ebayimg.com/images/g/UMYAAOSwe61fs~wA/s-l64.jpg,https://i.ebayimg.com/images/g/QmkAAOSwuwVfs~wC/s-l64.jpg,https://i.ebayimg.com/images/g/4VEAAOSwPitfs~wD/s-l64.jpg,https://i.ebayimg.com/images/g/CBsAAOSwpqJfs~wF/s-l64.jpg"
1843 O GOLD NEW ORLEANS $2.5 LIBERTY HEAD SMALL DATE QUARTER EAGLE  XF,,,From United States,$549.00,Wat,0,https://www.ebay.com/itm/1843-O-GOLD-NEW-ORLEANS-2-5-LIBERTY-HEAD-SMALL-DATE-QUARTER-EAGLE-XF/333788316007?hash=item4db7558167:g:vpsAAOSw2fZfrvSC,https://i.ebayimg.com/thumbs/images/g/vpsAAOSw2fZfrvSC/s-l225.jpg,,"https://i.ebayimg.com/images/g/vpsAAOSw2fZfrvSC/s-l64.jpg,https://i.ebayimg.com/images/g/kBIAAOSwMbxfrvSF/s-l64.jpg,https://i.ebayimg.com/images/g/vpsAAOSw2fZfrvSC/s-l64.jpg,https://i.ebayimg.com/images/g/kBIAAOSwMbxfrvSF/s-l64.jpg"
1914-D U.S. Gold $2 1/2 Indian Head “Quarter Eagle” NGC MS 64,,Top Rated Plus,From United States,"$1,888.00",Wat,0,https://www.ebay.com/itm/1914-D-U-S-Gold-2-1-2-Indian-Head-Quarter-Eagle-NGC-MS-64/324425847733?hash=item4b894993b5:g:nzoAAOSw9-9f4BZk,https://i.ebayimg.com/thumbs/images/g/nzoAAOSw9-9f4BZk/s-l225.jpg,,"https://i.ebayimg.com/images/g/nzoAAOSw9-9f4BZk/s-l64.jpg,https://i.ebayimg.com/images/g/H8YAAOSwNTpf4BZw/s-l64.jpg,https://i.ebayimg.com/images/g/nzoAAOSw9-9f4BZk/s-l64.jpg,https://i.ebayimg.com/images/g/H8YAAOSwNTpf4BZw/s-l64.jpg"
NGC MS62 1903 $2.5 Liberty Gold Coin.! Choice BU.!,,,From United States,$575.00,Wat,0,https://www.ebay.com/itm/NGC-MS62-1903-2-5-Liberty-Gold-Coin-Choice-BU/114525659665?hash=item1aaa42e211:g:XRwAAOSw59JftJzL,https://i.ebayimg.com/thumbs/images/g/XRwAAOSw59JftJzL/s-l225.jpg,,"https://i.ebayimg.com/images/g/XRwAAOSw59JftJzL/s-l64.jpg,https://i.ebayimg.com/images/g/EUcAAOSw765ftJzQ/s-l64.jpg,https://i.ebayimg.com/images/g/XRwAAOSw59JftJzL/s-l64.jpg,https://i.ebayimg.com/images/g/EUcAAOSw765ftJzQ/s-l64.jpg"
1860 Three Dollar PCGS AU53 Princess Head $3 *Credit card Only,,,From United States,"$2,155.00",Wat,0,https://www.ebay.com/itm/1860-Three-Dollar-PCGS-AU53-Princess-Head-3-Credit-card-Only/154138087630?hash=item23e35890ce:g:QqwAAOSw0p9fhHPu,https://i.ebayimg.com/thumbs/images/g/QqwAAOSw0p9fhHPu/s-l225.jpg,,"https://i.ebayimg.com/images/g/QqwAAOSw0p9fhHPu/s-l64.jpg,https://i.ebayimg.com/images/g/LyYAAOSwrg1fhHPv/s-l64.jpg,https://i.ebayimg.com/images/g/qqgAAOSwU~BfhHPx/s-l64.jpg,https://i.ebayimg.com/images/g/P6cAAOSwNg1fhHPz/s-l64.jpg,https://i.ebayimg.com/images/g/QqwAAOSw0p9fhHPu/s-l64.jpg,https://i.ebayimg.com/images/g/LyYAAOSwrg1fhHPv/s-l64.jpg,https://i.ebayimg.com/images/g/qqgAAOSwU~BfhHPx/s-l64.jpg,https://i.ebayimg.com/images/g/P6cAAOSwNg1fhHPz/s-l64.jpg"
1899 Quarter Eagle $2.50 PCGS MS62  Liberty Head Gold Beauty,,,From United States,$759.99,Pre,0,https://www.ebay.com/itm/1899-Quarter-Eagle-2-50-PCGS-MS62-Liberty-Head-Gold-Beauty/203100406231?hash=item2f49ba41d7:g:h~EAAOSwqTxfVqqa,https://i.ebayimg.com/thumbs/images/g/h~EAAOSwqTxfVqqa/s-l225.jpg,,"https://i.ebayimg.com/images/g/h~EAAOSwqTxfVqqa/s-l64.jpg,https://i.ebayimg.com/images/g/LYkAAOSwqphfVqqc/s-l64.jpg,https://i.ebayimg.com/images/g/PAcAAOSwVH1fVqqd/s-l64.jpg,https://i.ebayimg.com/images/g/NjoAAOSwp5ZfVqqZ/s-l64.jpg,https://i.ebayimg.com/images/g/h~EAAOSwqTxfVqqa/s-l64.jpg,https://i.ebayimg.com/images/g/LYkAAOSwqphfVqqc/s-l64.jpg,https://i.ebayimg.com/images/g/PAcAAOSwVH1fVqqd/s-l64.jpg,https://i.ebayimg.com/images/g/NjoAAOSwp5ZfVqqZ/s-l64.jpg"
